task,model,format,file,error,error_message
character,llama-2,yaml,72.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,73.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,75.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,78.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,79.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,8.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,80.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,81.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,84.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,85.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,86.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,87.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,88.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,89.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 18, column 1:
    ```
    ^"
character,llama-2,yaml,9.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,90.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,92.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,93.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,94.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,95.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,96.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,97.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,98.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,llama-2,yaml,99.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,mpt,xml,5.txt,key_completeness,The key 'game' is missing.
character,mpt,yaml,10.txt,incorrect_syntax,"sequence entries are not allowed here
  in ""<unicode string>"", line 5, column 17:
        background: - My upbringing was difficult. B ... 
                    ^"
character,mpt,yaml,19.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 5:
        age: 20
        ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 11, column 5:
        - 
        ^"
character,mpt,yaml,23.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,mpt,yaml,68.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 20, column 1:
    ```
    ^"
character,mpt,yaml,89.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 16, column 1:
    ```
    ^"
character,mpt,yaml,92.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 1:
    game:
    ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 18, column 1:
    - eye_color: blue
    ^"
dialogue,falcon,json,80.txt,key_completeness,The key 'dialogues' is missing.
dialogue,falcon,xml,10.txt,incorrect_syntax,"mismatched tag: line 9, column 3"
dialogue,falcon,xml,13.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,falcon,xml,14.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
dialogue,falcon,xml,16.txt,incorrect_syntax,"not well-formed (invalid token): line 12, column 0"
dialogue,falcon,xml,18.txt,key_completeness,The key 'game' is missing.
dialogue,falcon,xml,2.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 15"
dialogue,falcon,xml,22.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 8"
dialogue,falcon,xml,26.txt,incorrect_syntax,"junk after document element: line 4, column 0"
dialogue,falcon,xml,29.txt,incorrect_syntax,"syntax error: line 2, column 0"
dialogue,falcon,xml,30.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
dialogue,falcon,xml,31.txt,incorrect_syntax,"mismatched tag: line 10, column 6"
dialogue,falcon,xml,32.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
dialogue,falcon,xml,33.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 48"
dialogue,falcon,xml,34.txt,incorrect_syntax,"no element found: line 7, column 0"
dialogue,falcon,xml,36.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,falcon,xml,37.txt,key_completeness,The key 'game' is missing.
dialogue,falcon,xml,39.txt,incorrect_syntax,"mismatched tag: line 4, column 39"
dialogue,falcon,xml,43.txt,incorrect_syntax,"mismatched tag: line 9, column 3"
dialogue,falcon,xml,44.txt,incorrect_syntax,"syntax error: line 3, column 3"
dialogue,falcon,xml,45.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 1"
dialogue,falcon,xml,49.txt,incorrect_syntax,"mismatched tag: line 7, column 53"
dialogue,falcon,xml,50.txt,incorrect_syntax,"duplicate attribute: line 2, column 57"
dialogue,falcon,xml,52.txt,key_completeness,The key 'dialogues' is missing.
dialogue,falcon,xml,56.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 0"
dialogue,falcon,xml,58.txt,incorrect_syntax,"mismatched tag: line 9, column 3"
dialogue,falcon,xml,6.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
dialogue,falcon,xml,60.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
dialogue,falcon,xml,61.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
dialogue,falcon,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
dialogue,falcon,xml,66.txt,incorrect_syntax,"mismatched tag: line 10, column 3"
dialogue,falcon,xml,70.txt,incorrect_syntax,"mismatched tag: line 3, column 35"
dialogue,falcon,xml,71.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 0"
dialogue,falcon,xml,72.txt,key_completeness,The key 'game' is missing.
dialogue,falcon,xml,79.txt,incorrect_syntax,"no element found: line 4, column 0"
dialogue,falcon,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,falcon,xml,81.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,falcon,xml,82.txt,incorrect_syntax,"junk after document element: line 7, column 0"
dialogue,falcon,xml,85.txt,key_completeness,The key 'game' is missing.
dialogue,falcon,xml,86.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
dialogue,falcon,xml,90.txt,key_completeness,The key 'game' is missing.
dialogue,falcon,xml,94.txt,key_completeness,The key 'game' is missing.
dialogue,falcon,xml,95.txt,key_completeness,The key 'game' is missing.
dialogue,falcon,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 23, column 0"
dialogue,falcon,xml,97.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
dialogue,falcon,xml,98.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,falcon,yaml,1.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
dialogue,falcon,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
dialogue,falcon,yaml,14.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 14:
          speaker: speaker name dialogue text to  ... 
                 ^"
dialogue,falcon,yaml,22.txt,key_completeness,The root of the result is not a dictionary.
dialogue,falcon,yaml,23.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```
    ^"
dialogue,falcon,yaml,29.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
dialogue,falcon,yaml,31.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 5, column 1:
    ```
    ^"
dialogue,falcon,yaml,34.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 5:
        - speaker: Mark
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 4, column 5:
        text: Input
        ^"
dialogue,falcon,yaml,35.txt,key_completeness,The root of the result is not a dictionary.
dialogue,falcon,yaml,36.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 3:
    - name: ""Alice""
      ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 4, column 3:
      - text: I'm Alice!
      ^"
dialogue,falcon,yaml,38.txt,incorrect_syntax,"sequence entries are not allowed here
  in ""<unicode string>"", line 6, column 37:
    - ""Good morning, it's a great day!"" - ""Awesome, you've had a great m ... 
                                        ^"
dialogue,falcon,yaml,39.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 9:
        game:
            ^"
dialogue,falcon,yaml,4.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```
    ^"
dialogue,falcon,yaml,40.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```
    ^"
dialogue,falcon,yaml,43.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 6:
    Gavin: Hey man. This sucks, right?
         ^"
