task,model,format,file,error,error_message
story,llama-2,yaml,40.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```yaml
    ^"
story,llama-2,yaml,41.txt,empty_response,No YAML content found
story,llama-2,yaml,44.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```yaml
    ^"
story,llama-2,yaml,45.txt,empty_response,No YAML content found
story,llama-2,yaml,46.txt,empty_response,No YAML content found
story,llama-2,yaml,47.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```yaml
    ^"
story,llama-2,yaml,48.txt,empty_response,No YAML content found
story,llama-2,yaml,49.txt,empty_response,No YAML content found
story,llama-2,yaml,5.txt,empty_response,No YAML content found
story,llama-2,yaml,50.txt,empty_response,No YAML content found
story,llama-2,yaml,54.txt,empty_response,No YAML content found
story,llama-2,yaml,55.txt,empty_response,No YAML content found
story,llama-2,yaml,56.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```yaml
    ^"
story,llama-2,yaml,57.txt,empty_response,No YAML content found
story,llama-2,yaml,58.txt,empty_response,No YAML content found
story,llama-2,yaml,59.txt,empty_response,No YAML content found
story,llama-2,yaml,60.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```python
    ^"
story,llama-2,yaml,61.txt,empty_response,No YAML content found
story,llama-2,yaml,62.txt,empty_response,No YAML content found
story,llama-2,yaml,63.txt,empty_response,No YAML content found
story,llama-2,yaml,64.txt,empty_response,No YAML content found
story,llama-2,yaml,69.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```python
    ^"
story,llama-2,yaml,7.txt,empty_response,No YAML content found
story,llama-2,yaml,70.txt,key_completeness,The root of the result is not a dictionary.
story,llama-2,yaml,71.txt,empty_response,No YAML content found
story,llama-2,yaml,73.txt,empty_response,No YAML content found
story,llama-2,yaml,74.txt,incorrect_syntax,"expected '<document start>', but found '<block mapping start>'
  in ""<unicode string>"", line 3, column 11:
              beginning: the beginning of the game
              ^"
story,llama-2,yaml,75.txt,empty_response,No YAML content found
story,llama-2,yaml,76.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```yaml
    ^"
story,llama-2,yaml,77.txt,empty_response,No YAML content found
story,llama-2,yaml,79.txt,empty_response,No YAML content found
story,llama-2,yaml,81.txt,empty_response,No YAML content found
story,llama-2,yaml,82.txt,empty_response,No YAML content found
story,llama-2,yaml,83.txt,empty_response,No YAML content found
story,llama-2,yaml,84.txt,empty_response,No YAML content found
story,llama-2,yaml,86.txt,empty_response,No YAML content found
story,llama-2,yaml,87.txt,empty_response,No YAML content found
story,llama-2,yaml,88.txt,empty_response,No YAML content found
story,llama-2,yaml,89.txt,empty_response,No YAML content found
story,llama-2,yaml,9.txt,incorrect_syntax,"expected '<document start>', but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 1:
    game_json = '{""title"": ""The Lege ... 
    ^"
story,llama-2,yaml,91.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```python
    ^"
story,llama-2,yaml,92.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,93.txt,key_completeness,The key 'game' is missing.
story,llama-2,yaml,94.txt,empty_response,No YAML content found
story,llama-2,yaml,97.txt,empty_response,No YAML content found
story,llama-2,yaml,99.txt,empty_response,No YAML content found
story,llama3.1,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1,yaml,13.txt,empty_response,No YAML content found
story,llama3.1,yaml,15.txt,empty_response,No YAML content found
story,llama3.1,yaml,16.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 17:
      title: Tenaria: The Lost Mage
                    ^"
story,llama3.1,yaml,19.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: In a world ravaged by ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 31:
      synopsis: ""New Eden Rising"" is a post-apocalyptic role-playi ... 
                                  ^"
story,llama3.1,yaml,2.txt,empty_response,No YAML content found
story,llama3.1,yaml,28.txt,empty_response,No YAML content found
story,llama3.1,yaml,29.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: Players find themselv ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 5, column 28:
        ""The Island of Elyria"" is an immersive survival adventu ... 
                               ^"
story,llama3.1,yaml,37.txt,empty_response,No YAML content found
story,llama3.1,yaml,4.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 179:
     ... mind behind the temporal anomaly: a rogue scientist who seeks to ... 
                                         ^"
story,llama3.1,yaml,42.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```yaml
    ^"
story,llama3.1,yaml,43.txt,key_completeness,The key 'beginning' is missing.
story,llama3.1,yaml,44.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1,yaml,46.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1,yaml,5.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 14:
          - title: ""The Last Hope""
                 ^"
story,llama3.1,yaml,54.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1,yaml,55.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 3, column 1:
    ""The Great Upload"" has caused wi ... 
    ^
could not find expected ':'
  in ""<unicode string>"", line 4, column 1:
    ending: The player' character mu ... 
    ^"
story,llama3.1,yaml,63.txt,empty_response,No YAML content found
story,llama3.1,yaml,71.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
story,llama3.1,yaml,88.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: The year is 2256, and ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 38:
     ... opsis: ""Lost Relic of Xylophia"" is a thrilling adventure game th ... 
                                         ^"
story,llama3.1,yaml,89.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 332:
     ... tore balance to the world. title: echoes of eternity
                                         ^"
story,llama3.1,yaml,96.txt,empty_response,No YAML content found
story,llama3.1,yaml,99.txt,empty_response,No YAML content found
story,llama3.1-70b,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 7, column 1:
    ``` 
    ^"
story,llama3.1-70b,yaml,20.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```python
    ^"
story,llama3.1-70b,yaml,24.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 5:
        beginning: In a world where magi ... 
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 36:
        synopsis: ""Echoes of Eternity"" follows a young orphan named Ari ... 
                                       ^"
story,llama3.1-70b,yaml,30.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 105:
     ... ace their greatest challenge yet: defeating the dark sorcerer re ... 
                                         ^"
story,llama3.1-70b,yaml,33.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1-70b,yaml,4.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1-70b,yaml,40.txt,empty_response,No YAML content found
story,llama3.1-70b,yaml,44.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 18:
    title: Shadowfall: The Lost Prophecy
                     ^"
story,llama3.1-70b,yaml,49.txt,empty_response,No YAML content found
story,llama3.1-70b,yaml,53.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 205:
     ... Here's an example implementation:
                                         ^"
story,llama3.1-70b,yaml,54.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 7, column 1:
    ```
    ^"
story,llama3.1-70b,yaml,62.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1-70b,yaml,63.txt,empty_response,No YAML content found
story,llama3.1-70b,yaml,68.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 7, column 1:
    ```
    ^"
story,llama3.1-70b,yaml,69.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama3.1-70b,yaml,70.txt,empty_response,No YAML content found
story,llama3.1-70b,yaml,71.txt,empty_response,No YAML content found
story,llama3.1-70b,yaml,78.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 7, column 327:
     ... naria against their common enemy: an ancient evil known only as  ... 
                                         ^"
story,llama3.1-70b,yaml,79.txt,key_completeness,The key 'game' is not a dictionary.
story,llama3.1-70b,yaml,85.txt,empty_response,No YAML content found
story,llama3.1-70b,yaml,87.txt,empty_response,No YAML content found
story,mpt,json,13.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,mpt,json,24.txt,empty_response,No JSON content found
story,mpt,json,47.txt,empty_response,No JSON content found
story,mpt,json,8.txt,empty_response,No JSON content found
story,mpt,xml,2.txt,empty_response,No XML content found
story,mpt,xml,35.txt,empty_response,No XML content found
story,mpt,xml,4.txt,empty_response,No XML content found
story,mpt,xml,69.txt,empty_response,No XML content found
story,mpt,xml,94.txt,empty_response,No XML content found
story,mpt,xml,98.txt,empty_response,No XML content found
story,mpt,yaml,14.txt,empty_response,No YAML content found
story,mpt,yaml,4.txt,empty_response,No YAML content found
story,mpt,yaml,45.txt,empty_response,No YAML content found
story,mpt,yaml,53.txt,empty_response,No YAML content found
story,mpt,yaml,61.txt,empty_response,No YAML content found
story,mpt,yaml,75.txt,empty_response,No YAML content found
story,mpt,yaml,81.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 5, column 4:
       AI:  ""We're all going to die out ... 
       ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 5, column 45:
     ... re all going to die out here!""  A.I. announces. 
                                         ^"
story,mpt,yaml,84.txt,empty_response,No YAML content found
story,mpt,yaml,86.txt,empty_response,No YAML content found
story,mpt,yaml,95.txt,key_completeness,"The key 'synopsis' is missing., The key 'ending' is missing."
